time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,108	10,111	10,106	0	0,0	24,6	0,0
1	0,019	9	10,108	10,111	10,106	0	23,8	24,6	0,0
2	0,019	9	10,108	10,111	10,106	297	23,8	24,6	-1396,9
3	0,971	12	10,108	10,111	10,106	593	23,8	24,6	-1396,9
4	0,601	15	10,108	10,110	10,106	890	23,8	24,6	-1396,9
5	0,502	15	10,108	10,110	10,106	2230	23,8	24,6	-1396,9
6	0,553	13	10,108	10,110	10,106	3569	23,8	24,6	-982,9
7	0,563	11	10,108	10,110	10,106	4544	23,8	24,6	-567,8
8	0,556	10	10,108	10,110	10,106	5519	23,8	24,6	-152,6
9	0,555	10	10,108	10,110	10,106	5595	23,8	24,6	-152,3
10	0,546	10	10,108	10,110	10,106	5669	23,8	24,6	-152,3
11	0,534	10	10,108	10,110	10,106	5667	23,8	24,6	-147,3
12	0,536	10	10,108	10,110	10,106	5663	23,8	24,6	-142,3
13	0,540	10	10,108	10,110	10,106	5660	23,8	24,6	-137,3
14	0,533	10	10,108	10,110	10,106	5657	23,8	24,6	-135,7
15	0,538	10	10,108	10,110	10,106	5653	23,8	24,6	-134,0
16	0,528	10	10,108	10,110	10,106	5650	23,8	24,6	-132,4
17	0,536	10	10,108	10,111	10,106	5645	23,8	24,6	-147,4
18	0,537	10	10,108	10,111	10,105	5640	23,8	24,6	-162,4
19	0,535	10	10,108	10,111	10,105	5640	23,8	24,6	-156,7
20	0,533	10	10,108	10,110	10,105	5640	23,8	24,6	-151,0
21	0,534	10	10,108	10,110	10,105	5640	23,8	24,6	-145,3
22	0,537	10	10,108	10,110	10,105	5635	23,8	24,6	-145,3
23	0,534	10	10,108	10,110	10,105	5630	23,8	24,6	-145,3
24	0,534	10	10,108	10,110	10,105	5623	23,8	24,6	-144,8
25	0,544	10	10,108	10,110	10,105	5617	23,8	24,5	-144,4
26	0,530	10	10,108	10,110	10,105	5610	23,8	24,5	-143,9
27	0,536	10	10,108	10,110	10,105	5610	23,8	24,5	-137,8
28	0,536	10	10,108	10,110	10,105	5610	23,8	24,5	-131,6
29	0,543	10	10,108	10,110	10,105	5610	23,8	24,5	-125,5
30	0,536	10	10,108	10,110	10,105	5607	23,8	24,5	-131,0
31	0,533	10	10,108	10,110	10,106	5603	23,8	24,5	-136,6
32	0,538	10	10,108	10,110	10,106	5600	23,8	24,5	-142,1
33	0,538	10	10,108	10,110	10,106	5597	23,8	24,5	-135,6
34	0,531	10	10,108	10,110	10,106	5593	23,8	24,5	-129,1
35	0,536	10	10,108	10,110	10,106	5590	23,8	24,5	-122,6
36	0,541	10	10,108	10,110	10,106	5585	23,8	24,5	-122,6
37	0,534	10	10,108	10,110	10,106	5580	23,8	24,5	-122,6
38	0,530	10	10,108	10,110	10,106	5575	23,8	24,5	-114,2
39	0,531	10	10,108	10,110	10,106	5570	23,8	24,5	-105,7
40	0,533	10	10,108	10,110	10,106	5563	23,8	24,5	-104,9
41	0,538	10	10,108	10,110	10,106	5557	23,8	24,5	-104,1
42	0,536	10	10,108	10,110	10,106	5550	23,8	24,5	-103,3
43	0,538	10	10,108	10,110	10,106	5550	23,8	24,5	-115,2
44	0,533	10	10,108	10,110	10,106	5550	23,8	24,5	-127,2
45	0,528	10	10,108	10,110	10,106	5550	23,8	24,5	-139,1
46	0,539	10	10,108	10,110	10,106	5543	23,8	24,5	-126,4
47	0,536	10	10,108	10,111	10,106	5537	23,8	24,5	-113,6
48	0,544	10	10,108	10,111	10,106	5530	23,8	24,5	-100,9
49	0,539	10	10,108	10,111	10,106	5525	23,8	24,5	-100,9
50	0,542	10	10,108	10,111	10,106	5520	23,8	24,5	-100,9
51	0,529	10	10,108	10,111	10,106	5517	23,8	24,5	-113,0
52	0,530	10	10,108	10,110	10,106	5513	23,8	24,5	-125,2
53	0,526	10	10,108	10,110	10,106	5510	23,8	24,5	-137,3
54	0,531	10	10,108	10,110	10,106	5507	23,8	24,5	-136,8
55	0,536	10	10,108	10,110	10,106	5503	23,8	24,5	-136,2
56	0,538	10	10,108	10,110	10,106	5500	23,8	24,5	-135,7
57	0,533	10	10,108	10,110	10,106	5497	23,8	24,5	-128,2
58	0,533	10	10,108	10,110	10,106	5493	23,8	24,5	-120,6
59	0,538	10	10,108	10,110	10,106	5490	23,8	24,5	-113,1
60	0,533	10	10,108	10,110	10,106	5487	23,8	24,5	-119,9
61	0,531	10	10,108	10,110	10,106	5483	23,8	24,5	-126,9
62	0,527	10	10,108	10,110	10,106	5480	23,8	24,5	-133,8
63	0,531	10	10,108	10,110	10,106	5477	23,8	24,5	-125,9
64	0,529	10	10,108	10,110	10,106	5473	23,8	24,5	-117,7
65	0,529	10	10,108	10,110	10,106	5470	23,8	24,5	-109,6
66	0,534	10	10,108	10,110	10,106	5463	23,8	24,5	-116,7
67	0,524	10	10,108	10,110	10,106	5457	23,8	24,5	-123,7
68	0,534	10	10,108	10,110	10,106	5450	23,8	24,5	-130,8
69	0,533	10	10,108	10,110	10,106	5445	23,8	24,5	-118,3
