              Visible data range export v1.02, export Date: 01.04.2025 15:02:06

0,006000	-226	-0,092
0,006977	-260	-0,061
0,007953	-264	-0,083
0,008930	-274	-0,092
0,009906	-279	-0,050
0,010883	-279	-0,088
0,011859	-288	-0,086
0,012836	-293	-0,056
0,013813	-303	-0,069
0,014789	-308	-0,078
0,015766	-313	-0,060
0,016742	-322	-0,079
0,017719	-327	-0,068
0,018695	-337	-0,071
0,019672	-341	-0,063
0,020648	-341	-0,076
0,021625	-351	-0,072
0,022602	-356	-0,032
0,023578	-365	-0,056
0,024555	-375	-0,084
0,025531	-385	-0,090
0,026508	-389	-0,089
0,027484	-394	-0,076
0,028461	-399	-0,063
0,029438	-404	-0,058
0,030414	-409	-0,058
0,031391	-428	-0,073
0,032367	-423	-0,077
0,033344	-428	-0,086
0,034320	-438	-0,082
0,035297	-442	-0,057
0,036273	-447	-0,079
0,037250	-457	-0,089
0,038227	-462	-0,059
0,039203	-466	-0,069
0,040180	-471	-0,082
0,041156	-476	-0,081
0,042133	-481	-0,091
0,043109	-490	-0,082
0,044086	-490	-0,061
0,045063	-490	-0,077
0,046039	-500	-0,057
0,047016	-510	-0,047
0,047992	-510	-0,066
0,048969	-514	-0,078
0,049945	-519	-0,092
0,050922	-524	-0,069
0,051898	-529	-0,050
0,052875	-534	-0,089
0,053852	-538	-0,049
0,054828	-543	-0,060
0,055805	-543	-0,089
0,056781	-548	-0,054
0,057758	-563	-0,068
0,058734	-563	-0,074
0,059711	-563	-0,099
0,060688	-572	-0,050
0,061664	-577	-0,084
0,062641	-577	-0,090
0,063617	-582	-0,095
0,064594	-587	-0,071
0,065570	-591	-0,062
0,066547	-591	-0,088
0,067523	-596	-0,096
0,068500	-606	-0,065
0,069477	-611	-0,074
0,070453	-611	-0,066
0,071430	-615	-0,062
0,072406	-615	-0,096
0,073383	-620	-0,057
0,074359	-625	-0,068
0,075336	-630	-0,085
0,076313	-639	-0,079
0,077289	-639	-0,110
0,078266	-644	-0,080
0,079242	-649	-0,081
0,080219	-649	-0,065
0,081195	-649	-0,066
0,082172	-654	-0,081
0,083148	-663	-0,072
0,084125	-663	-0,078
0,085102	-673	-0,074
0,086078	-673	-0,071
0,087055	-678	-0,084
0,088031	-683	-0,066
0,089008	-683	-0,052
0,089984	-688	-0,062
0,090961	-688	-0,091
0,091938	-692	-0,073
0,092914	-697	-0,055
0,093891	-702	-0,039
0,094867	-707	-0,071
0,095844	-712	-0,071
0,096820	-726	-0,064
0,097797	-716	-0,070
0,098773	-721	-0,071
0,099750	-716	-0,071
0,100727	-721	-0,069
0,101703	-731	-0,094
0,102680	-731	-0,063
0,103656	-736	-0,041
0,104633	-736	-0,069
0,105609	-740	-0,079
0,106586	-740	-0,052
0,107563	-745	-0,077
0,108539	-750	-0,078
0,109516	-750	-0,095
0,110492	-750	-0,064
0,111469	-760	-0,062
0,112445	-760	-0,067
0,113422	-760	-0,074
0,114398	-760	-0,075
0,115375	-764	-0,071
0,116352	-769	-0,066
0,117328	-774	-0,091
0,118305	-779	-0,083
0,119281	-779	-0,073
0,120258	-779	-0,068
0,121234	-779	-0,079
0,122211	-784	-0,065
0,123188	-788	-0,065
0,124164	-793	-0,093
0,125141	-793	-0,069
0,126117	-798	-0,076
0,127094	-808	-0,027
0,128070	-803	-0,068
0,129047	-803	-0,069
0,130023	-803	-0,088
0,131000	-798	-0,071
0,131977	-803	-0,088
0,132953	-808	-0,065
0,133930	-808	-0,069
0,134906	-813	-0,074
0,135883	-817	-0,068
0,136859	-817	-0,092
0,137836	-822	-0,059
0,138813	-822	-0,053
0,139789	-822	-0,077
0,140766	-817	-0,069
0,141742	-827	-0,037
0,142719	-827	-0,058
0,143695	-827	-0,067
0,144672	-832	-0,077
0,145648	-837	-0,039
0,146625	-837	-0,069
0,147602	-841	-0,074
0,148578	-841	-0,081
0,149555	-837	-0,018
0,150531	-837	-0,068
0,151508	-841	-0,030
0,152484	-841	-0,054
0,153461	-846	-0,046
0,154438	-851	-0,054
0,155414	-856	-0,084
0,156391	-856	-0,043
0,157367	-865	-0,094
0,158344	-856	-0,064
0,159320	-856	-0,038
0,160297	-856	-0,049
0,161273	-856	-0,050
0,162250	-861	-0,042
0,163227	-861	-0,076
0,164203	-865	-0,049
0,165180	-865	-0,058
0,166156	-865	-0,069
0,167133	-870	-0,084
0,168109	-870	-0,054
0,169086	-865	-0,092
0,170063	-865	-0,060
0,171039	-865	-0,049
0,172016	-870	-0,060
0,172992	-875	-0,053
0,173969	-880	-0,064
0,174945	-875	-0,059
0,175922	-875	-0,072
0,176898	-875	-0,073
0,177875	-880	-0,057
0,178852	-880	-0,057
0,179828	-880	-0,053
0,180805	-875	-0,056
0,181781	-885	-0,067
0,182758	-885	-0,057
0,183734	-885	-0,069
0,184711	-880	-0,053
0,185688	-885	-0,048
0,186664	-889	-0,070
0,187641	-889	-0,064
0,188617	-889	-0,083
0,189594	-885	-0,076
0,190570	-880	-0,058
0,191547	-889	-0,032
0,192523	-885	0,008
0,193500	-889	-0,045
0,194477	-889	-0,067
0,195453	-894	-0,084
0,196430	-899	-0,080
0,197406	-899	-0,066
0,198383	-899	-0,046
0,199359	-889	-0,033
0,200336	-889	-0,034
0,201313	-894	-0,054
0,202289	-899	-0,033
0,203266	-899	-0,034
0,204242	-899	-0,025
0,205219	-899	-0,035
0,206195	-899	-0,071
0,207172	-904	-0,029
0,208148	-899	-0,062
0,209125	-899	-0,057
0,210102	-894	-0,045
0,211078	-894	-0,008
0,212055	-904	0,026
0,213031	-899	0,036
0,214008	-904	0,036
0,214984	-904	-0,064
0,215961	-909	-0,072
0,216938	-909	-0,080
0,217914	-909	-0,057
0,218891	-904	-0,087
0,219867	-899	-0,049
0,220844	-899	0,007
0,221820	-904	0,045
0,222797	-909	0,116
0,223773	-909	0,103
0,224750	-913	-0,047
0,225727	-909	-0,074
0,226703	-909	-0,066
0,227680	-909	-0,054
0,228656	-909	-0,050
0,229633	-904	0,006
0,230609	-899	0,046
0,231586	-909	0,109
0,232563	-909	0,130
0,233539	-913	0,116
0,234516	-913	-0,052
0,235492	-909	-0,115
0,236469	-913	-0,059
0,237445	-913	-0,035
0,238422	-913	-0,038
0,239398	-904	0,006
0,240375	-904	0,106
0,241352	-909	0,153
0,242328	-909	0,205
0,243305	-909	0,165
0,244281	-909	0,078
0,245258	-913	-0,037
0,246234	-913	-0,030
0,247211	-913	-0,038
0,248188	-913	0,060
0,249164	-909	0,128
0,250141	-904	0,173
0,251117	-904	0,200
0,252094	-913	0,213
0,253070	-909	0,191
0,254047	-913	0,133
0,255023	-913	-0,018
0,256000	-913	-0,070
0,256977	-923	-0,043
0,257953	-913	0,054
0,258930	-909	0,153
0,259906	-904	0,210
0,260883	-899	0,207
0,261859	-909	0,213
0,262836	-909	0,207
0,263813	-913	0,200
0,264789	-909	0,078
0,265766	-913	0,029
0,266742	-913	-0,030
0,267719	-913	0,161
0,268695	-913	0,231
0,269672	-904	0,274
0,270648	-899	0,260
0,271625	-909	0,265
0,272602	-909	0,276
0,273578	-904	0,305
0,274555	-909	0,275
0,275531	-913	0,140
0,276508	-913	0,034
0,277484	-909	0,065
0,278461	-909	0,238
0,279438	-904	0,286
0,280414	-899	0,318
0,281391	-909	0,312
0,282367	-904	0,318
0,283344	-904	0,338
0,284320	-909	0,292
0,285297	-909	0,283
0,286273	-909	0,189
0,287250	-913	0,223
0,288227	-904	0,312
0,289203	-899	0,332
0,290180	-894	0,313
0,291156	-894	0,328
0,292133	-899	0,334
0,293109	-894	0,313
0,294086	-899	0,307
0,295063	-899	0,316
0,296039	-894	0,300
0,297016	-894	0,304
0,297992	-894	0,316
0,298969	-894	0,292
0,299945	-889	0,308
0,300922	-885	0,304
0,301898	-885	0,333
0,302875	-889	0,314
0,303852	-885	0,293
0,304828	-880	0,316
0,305805	-880	0,312
0,306781	-875	0,319
0,307758	-875	0,295
0,308734	-870	0,335
0,309711	-870	0,331
0,310688	-865	0,331
0,311664	-870	0,274
0,312641	-865	0,303
0,313617	-861	0,293
0,314594	-856	0,319
0,315570	-856	0,302
0,316547	-856	0,301
0,317523	-865	0,295
0,318500	-856	0,316
0,319477	-846	0,317
0,320453	-846	0,295
0,321430	-846	0,280
0,322406	-841	0,305
0,323383	-837	0,304
0,324359	-837	0,302
0,325336	-832	0,291
0,326313	-832	0,299
0,327289	-832	0,297
0,328266	-827	0,298
0,329242	-822	0,319
0,330219	-822	0,307
0,331195	-817	0,318
0,332172	-813	0,288
0,333148	-808	0,308
0,334125	-803	0,329
0,335102	-808	0,277
0,336078	-808	0,298
0,337055	-803	0,341
0,338031	-798	0,269
0,339008	-798	0,274
0,339984	-788	0,303
0,340961	-784	0,311
0,341938	-784	0,316
0,342914	-779	0,301
0,343891	-779	0,336
0,344867	-774	0,314
0,345844	-774	0,280
0,346820	-769	0,287
0,347797	-769	0,297
0,348773	-764	0,306
0,349750	-760	0,324
0,350727	-750	0,306
0,351703	-750	0,321
0,352680	-745	0,291
0,353656	-745	0,269
0,354633	-745	0,300
0,355609	-736	0,270
0,356586	-721	0,307
0,357563	-731	0,285
0,358539	-721	0,279
0,359516	-721	0,291
0,360492	-716	0,293
0,361469	-716	0,283
0,362445	-707	0,315
0,363422	-707	0,291
0,364398	-702	0,285
0,365375	-697	0,300
0,366352	-692	0,289
0,367328	-688	0,290
0,368305	-683	0,289
0,369281	-678	0,280
0,370258	-673	0,270
0,371234	-673	0,254
0,372211	-663	0,305
0,373188	-659	0,288
0,374164	-654	0,276
0,375141	-649	0,299
0,376117	-644	0,298
0,377094	-639	0,284
0,378070	-639	0,296
0,379047	-630	0,307
0,380023	-620	0,283
0,381000	-611	0,311
0,381977	-611	0,298
0,382953	-606	0,274
0,383930	-596	0,306
0,384906	-587	0,308
0,385883	-582	0,277
0,386859	-577	0,283
0,387836	-567	0,312
0,388813	-563	0,286
0,389789	-553	0,288
0,390766	-543	0,296
0,391742	-534	0,281
0,392719	-524	0,292
0,393695	-519	0,310
0,394672	-510	0,290
0,395648	-505	0,288
0,396625	-495	0,294
0,397602	-486	0,319
0,398578	-476	0,274
0,399555	-471	0,252
0,400531	-457	0,298
0,401508	-447	0,259
0,402484	-438	0,298
0,403461	-433	0,286
0,404438	-423	0,262
0,405414	-413	0,296
0,406391	-409	0,299
0,407367	-399	0,278
0,408344	-385	0,275
0,409320	-370	0,290
0,410297	-361	0,301
0,411273	-356	0,324
0,412250	-341	0,288
0,413227	-332	0,271
0,414203	-317	0,295
0,415180	-308	0,256
0,416156	-293	0,300
0,417133	-284	0,280
0,418109	-269	0,291
0,419086	-260	0,275
0,420063	-245	0,281
0,421039	-226	0,262
0,422016	-216	0,285
0,422992	-202	0,269
0,423969	-188	0,261
0,424945	-173	0,271
0,425922	-159	0,266
0,426898	-144	0,279
0,427875	-130	0,281
0,428852	-115	0,294
0,429828	-101	0,296
0,430805	-82	0,290
0,431781	-67	0,263
0,432758	-53	0,278
0,433734	-34	0,286
0,434711	-19	0,271
0,435688	0	0,261
0,436664	19	0,276
0,437641	34	0,281
0,438617	53	0,288
0,439594	67	0,270
0,440570	91	0,276
0,441547	106	0,300
0,442523	125	0,282
0,443500	149	0,257
0,444477	163	0,272
0,445453	183	0,259
0,446430	197	0,260
0,447406	212	0,296
0,448383	236	0,271
0,449359	260	0,270
0,450336	284	0,297
0,451313	298	0,294
0,452289	317	0,305
0,453266	337	0,276
0,454242	361	0,271
0,455219	380	0,283
0,456195	399	0,266
0,457172	418	0,252
0,458148	438	0,290
0,459125	457	0,271
0,460102	481	0,277
0,461078	510	0,220
0,462055	529	0,253
0,463031	548	0,263
0,464008	572	0,253
0,464984	596	0,248
0,465961	615	0,253
0,466938	639	0,261
0,467914	668	0,247
0,468891	692	0,261
0,469867	721	0,284
0,470844	745	0,275
0,471820	769	0,284
0,472797	798	0,288
0,473773	822	0,275
0,474750	851	0,282
0,475727	875	0,283
0,476703	904	0,259
0,477680	928	0,224
0,478656	966	0,242
0,479633	995	0,252
0,480609	1024	0,269
0,481586	1048	0,247
0,482563	1077	0,243
0,483539	1111	0,242
0,484516	1139	0,241
0,485492	1168	0,240
0,486469	1202	0,235
0,487445	1231	0,256
0,488422	1264	0,260
0,489398	1293	0,232
0,490375	1322	0,248
0,491352	1346	0,283
0,492328	1370	0,227
0,493305	1404	0,226
0,494281	1428	0,222
0,495258	1452	0,231
0,496234	1476	0,227
0,497211	1495	0,224
0,498188	1524	0,221
0,499164	1543	0,208
0,500141	1563	0,206
0,501117	1587	0,167
0,502094	1606	0,191
0,503070	1635	0,200
0,504047	1654	0,180
0,505023	1673	0,198
0,506000	1697	0,202
0,506977	1716	0,207
0,507953	1736	0,179
0,508930	1755	0,202
0,509906	1774	0,181
0,510883	1798	0,177
0,511859	1813	0,197
0,512836	1832	0,199
0,513813	1856	0,181
0,514789	1870	0,186
0,515766	1889	0,211
0,516742	1904	0,200
0,517719	1923	0,180
0,518695	1938	0,169
0,519672	1957	0,172
0,520648	1981	0,176
0,521625	1995	0,181
0,522602	2010	0,176
0,523578	2029	0,197
0,524555	2043	0,176
0,525531	2063	0,195
0,526508	2072	0,192
0,527484	2091	0,189
0,528461	2101	0,221
0,529438	2125	0,183
0,530414	2139	0,134
0,531391	2149	0,186
0,532367	2168	0,174
0,533344	2183	0,193
0,534320	2197	0,201
0,535297	2207	0,168
0,536273	2221	0,189
0,537250	2236	0,170
0,538227	2250	0,191
0,539203	2264	0,169
0,540180	2284	0,188
0,541156	2298	0,172
0,542133	2308	0,179
0,543109	2317	0,196
0,544086	2332	0,177
0,545063	2346	0,181
0,546039	2356	0,179
0,547016	2370	0,188
0,547992	2380	0,191
0,548969	2394	0,190
0,549945	2409	0,175
0,550922	2423	0,186
0,551898	2428	0,175
0,552875	2442	0,189
0,553852	2452	0,166
0,554828	2462	0,164
0,555805	2476	0,179
0,556781	2486	0,139
0,557758	2500	0,164
0,558734	2505	0,171
0,559711	2519	0,165
0,560688	2538	0,155
0,561664	2538	0,186
0,562641	2548	0,163
0,563617	2558	0,188
0,564594	2567	0,154
0,565570	2582	0,156
0,566547	2587	0,160
0,567523	2596	0,172
0,568500	2606	0,167
0,569477	2611	0,126
0,570453	2630	0,139
0,571430	2630	0,128
0,572406	2639	0,163
0,573383	2654	0,157
0,574359	2663	0,149
0,575336	2668	0,152
0,576313	2683	0,136
0,577289	2697	0,148
0,578266	2692	0,147
0,579242	2702	0,167
0,580219	2716	0,149
0,581195	2721	0,165
0,582172	2726	0,147
0,583148	2736	0,170
0,584125	2745	0,165
0,585102	2750	0,129
0,586078	2755	0,134
0,587055	2764	0,149
0,588031	2774	0,143
0,589008	2779	0,139
0,589984	2788	0,130
0,590961	2798	0,162
0,591938	2803	0,179
0,592914	2813	0,180
0,593891	2817	0,148
0,594867	2822	0,135
0,595844	2827	0,143
0,596820	2832	0,144
0,597797	2841	0,177
0,598773	2841	0,141
0,599750	2856	0,126
0,600727	2865	0,141
0,601703	2865	0,152
0,602680	2875	0,149
0,603656	2880	0,114
0,604633	2885	0,145
0,605609	2889	0,163
0,606586	2899	0,151
0,607563	2913	0,153
0,608539	2904	0,160
0,609516	2913	0,133
0,610492	2923	0,096
0,611469	2923	0,151
0,612445	2928	0,140
0,613422	2933	0,103
0,614398	2938	0,145
0,615375	2942	0,138
0,616352	2947	0,129
0,617328	2952	0,160
0,618305	2952	0,106
0,619281	2962	0,156
0,620258	2971	0,114
0,621234	2971	0,152
0,622211	2976	0,129
0,623188	2981	0,135
0,624164	2986	0,160
0,625141	2995	0,136
0,626117	3000	0,132
0,627094	3005	0,162
0,628070	3010	0,139
0,629047	3019	0,110
0,630023	3029	0,141
0,631000	3029	0,126
0,631977	3029	0,108
0,632953	3038	0,132
0,633930	3043	0,127
0,634906	3048	0,134
0,635883	3053	0,148
0,636859	3048	0,128
0,637836	3053	0,146
0,638813	3053	0,088
0,639789	3063	0,107
0,640766	3063	0,125
0,641742	3058	0,134
0,642719	3063	0,109
0,643695	3067	0,125
0,644672	3072	0,127
0,645648	3067	0,117
0,646625	3067	0,104
0,647602	3063	0,113
0,648578	3067	0,137
0,649555	3072	0,110
0,650531	3077	0,118
0,651508	3077	0,110
0,652484	3077	0,115
0,653461	3077	0,124
0,654438	3072	0,122
0,655414	3077	0,069
0,656391	3077	0,021
0,657367	3077	-0,016
0,658344	3077	0,081
0,659320	3082	0,126
0,660297	3087	0,110
0,661273	3082	0,138
0,662250	3077	0,110
0,663227	3082	0,130
0,664203	3082	0,114
0,665180	3082	0,109
0,666156	3082	0,112
0,667133	3082	0,097
0,668109	3082	0,112
0,669086	3087	0,106
0,670063	3091	0,087
0,671039	3087	0,104
0,672016	3087	0,127
0,672992	3082	0,094
0,673969	3082	0,027
0,674945	3082	-0,069
0,675922	3082	-0,097
0,676898	3077	-0,107
0,677875	3077	-0,126
0,678852	3082	-0,055
0,679828	3091	0,043
0,680805	3091	0,077
0,681781	3082	0,099
0,682758	3082	0,046
0,683734	3077	-0,008
0,684711	3082	-0,051
0,685688	3082	-0,135
0,686664	3082	-0,110
0,687641	3082	-0,101
0,688617	3082	-0,040
0,689594	3087	0,011
0,690570	3087	0,037
0,691547	3082	0,004
0,692523	3077	-0,009
0,693500	3077	0,007
0,694477	3082	-0,041
0,695453	3077	-0,149
0,696430	3082	-0,136
0,697406	3082	-0,153
0,698383	3072	-0,151
0,699359	3082	-0,097
0,700336	3082	-0,043
0,701313	3077	-0,022
0,702289	3077	-0,012
0,703266	3082	0,001
0,704242	3077	-0,121
0,705219	3077	-0,123
0,706195	3082	-0,147
0,707172	3096	-0,121
